title,content,label
Aktivita v americkom sektore služieb sa v marci vrátila k rastu,"Prispeli k tomu nové objednávky, ako aj produkcia, keď v obidvoch prípadoch sa tempo rastu zrýchlilo. Zrýchlil sa aj rast v oblasti produkcie, aj keď zrýchlenie nebolo také výrazné ako v prípade nových objednávok.",1
Vojna na Ukrajine: Európska únia schválila ďalší balík sankcií,"06:44 Ministerka financií USA Janet Yellenová v stredu varovala Snemovňu reprezentantov, že ruská agresia vo východnej Európe vyvolá „obrovské ekonomické dôsledky na Ukrajine aj mimo nej“. 07:09 Poskytovatelia bezplatného ubytovania odídencom musia na získanie príspevku od štátu odovzdať obci prvý výkaz o počte nocí, v ktorých poskytovali odídencovi ubytovanie, do štvrtka. 07:35 Čo spôsobí stopka ruskému uhliu na Slovensku Európska komisia navrhla v súvislosti s ruskou vojnou na Ukrajine zakázať dovoz uhlia z Ruska. 10:10 Ruský plynárenský koncern Gazprom naďalej vo výrazných objemoch dodáva plyn do Európskej únie cez ukrajinské plynovodné siete, napriek pokračujúcemu vojnovému konfliktu na Ukrajine. 14:20 Poslanci Európskeho parlamentu (EP) vo štvrtkovom uznesení v Štrasburgu vyzvali na dodatočné represívne opatrenia voči Rusku vrátane okamžitého úplného embarga na ruský dovoz ropy, uhlia, jadrového paliva a plynu. 14:34 Úplné zastavenie tranzitu ruského plynu by okrem problémov s náhradou jeho dodávok pre slovenské podniky a domácnosti prinieslo aj ekonomickú stratu pre štát. 15:06 Estónska vláda sa rozhodla zastaviť dovoz ruského zemného plynu. 15:14 Úplné zastavenie tranzitu ruského plynu by okrem problémov s náhradou jeho dodávok pre slovenské podniky a domácnosti prinieslo aj ekonomickú stratu pre štát. 16:10 Európsky parlament (EP) vo štvrtok podporil plán na urýchlené dopĺňanie strategických zásob plynu. 17:10 Administratíva amerického prezidenta Joea Bidena v reakcii na vojnu na Ukrajine vo štvrtok pozastavila export pre tri ruské letecké spoločnosti. 17:54 Návrh Európskej únie (EÚ) na zákaz dovozu uhlia z Ruska nadobudne plnú účinnosť až v auguste, o mesiac neskôr, ako sa očakávalo. 18:31 Americký Senát vo štvrtok v reakcii na ruskú inváziu na Ukrajinu jednomyseľne odhlasoval zrušenie normálnych obchodných vzťahov s Ruskom a zákaz dovozu ruskej ropy. 20:14 Snemovňa reprezentantov Kongresu USA vo štvrtok v reakcii na ruskú inváziu na Ukrajinu schválila zrušenie normálnych obchodných vzťahov s Ruskom a zákaz dovozu ruskej ropy. 21:24 Členské štáty Európskej únie schválili vo štvrtok v poradí už piaty balík protiruských sankcií, medzi ktoré patrí aj zákaz dovozu uhlia z Ruska. 6:07 Ukrajinský prezident Volodymyr Zelenskyj vyzval vo štvtok Západ, aby sa dohodol na embargu na ruskú ropu. Aktíva zahŕňajú peniaze na zmrazených bankových účtoch a nehnuteľnosti v štyroch švajčiarskych kantónoch, povedal Bollinger na tlačovej konferencii. Cez Slovensko sa ročne prepraví okolo 40 až 70 miliárd kubických metrov (m3) ruského plynu a štát má v spoločnosti eustream, ktorá prepravu zabezpečuje, 51-percentný podiel, upozornila aktuálna analýza spoločnosti FinStat. Dodala, že rastúce ceny energie, kovov, pšenice a kukurice, ktoré Rusko a Ukrajina produkujú, spôsobia intenzívnejšie „inflačné tlaky“. Energetický gigant sídliaci v Londýne to odhaduje vo svojej aktualizovanej správe o zisku, ktorá vyšla ešte pred tým, ako 5. mája zverejní kompletné zisky za prvý kvartál. Európska komisia tento týždeň navrhla zákaz dovozu uhlia z Ruska po nahromadení dôkazov o zverstvách, ktoré spáchali ruskí vojaci v ukrajinskom meste Buča a ďalších oblastiach. Kabinet sa dohodol s Fínskom na prenajatí plávajúceho terminálu, ktorý umožní dovoz skvapalneného zemného plynu (LNG). Ministerstvo obchodu USA uviedlo, že tento krok nedovolí, aby leteckí prepravcovia Aeroflot, Utair a Azur Air dostávali tovary z USA vrátane dielcov, ktoré sú potrebné na údržbu lietadiel. Nariadenie, ktorého cieľom je zaistiť domácnostiam a podnikom dostatok plynu pred ďalšou vykurovacou sezónou, schváli v zrýchlenom legislatívnom konaní a čoskoro o ňom budú rokovať poslanci s ministrami členských štátov. Nikolenko zároveň skritizoval vyjadrenie maďarského premiéra Viktora Orbána, ktorý povedal, že sú pripravení platiť za ruský plyn v rubľoch, a označil to za nepriateľské voči odmietnutiu menovej požiadavky Moskvy zo strany EÚ. Parlament chce, aby boli do 1. novembra 2022 zásobníky plynu povinne naplnené na minimálne 80 % a následne každý rok v rovnakom období aspoň na 90 %, čo má zaistiť bezpečnosť dodávok a ochrániť Európanov pred možným nedostatkom plynu. Plány na plynovod EastMed, ktorý by prepravoval zemný plyn z izraelských vôd do Európy cez Cyprus a Grécko, boli oznámené v roku 2016 a bolo už podpísaných niekoľko dohôd. Podľa slovenského ministra hospodárstva Richarda Sulíka sa bez tohto uhlia zaobídeme. Prezident Volodymyr Zelenskyj vyzval Západ, aby sa dohodol na embargu na ruskú ropu. Pôvodný plán počítal s postupným ukončením dovozu uhlia do troch mesiacov, povedal pre CNBC predstaviteľ EÚ, ktorý si neželal byť menovaný pre citlivosť rokovaní. Svojmu východnému susedovi chce Slovensko tiež pomôcť s vývozom pšenice. Tanky sú údajne sovietskej alebo ruskej výroby. Ten totiž ročne na dividendách a daniach inkasuje za prepravu plynu približne 300 miliónov eur. Ukrajinský prezident vo svojom najnovšom videoprejave povedal, že Moskva zarába na vývoze ropy toľko peňazí, že nemusí brať mierové rozhovory vážne. Uviedol to vo štvrtok na tlačovej besede minister práce, sociálnych vecí a rodiny SR Milan Krajniak (Sme rodina). Vo svojom ostatnom videoprejave Zelenskyj vyzval Západ, aby zašiel ešte ďalej a bojkotoval používanie ruskej ropy. Vyzval preto ""demokratický svet"", aby sa vyhýbal ruskej rope. „Dnes sme dospeli k rozhodnutiu prestať nakupovať ruský plyn. „Tieto reštrikcie sú významné, pretože je, samozrejme, ťažké pokračovať v lietaní, ak nemôžete robiť údržbu svojich lietadiel,"" povedal novinárom Matthew Axelrod, námestník ministra obchodu pre export.",1
Vlčan: Štát má záujem byť vopred informovaný o exporte agrokomodít,"""My dnes, samozrejme, sledujeme stavy zásob repky, pšenice, slnečnice a iných agropotravinárskych komodít, ktoré sú potrebné pre produkciu potravín,"" poznamenal. ""To nevieme vylúčiť, keďže sa trh rozkolísal a dochádza k poruchám na trhu v súvislosti s krízou a vojnou na Ukrajine,"" vysvetlil minister pôdohospodárstva. Bratislava 10. mája (TASR) - Štát má záujem byť vopred informovaný o exporte agrokomodít zo SR. Uviedol to po utorkovom stretnutí s novinármi minister pôdohospodárstva SR Samuel Vlčan (nominant OĽANO) v súvislosti s pozmeňovacím návrhom poslanca parlamentu Martina Fecka (OĽANO) k novele zákona o potravinách, ktorý sa prerokúva v Národnej rade SR. ""Návrh pána poslanca Fecka dať do rúk Ministerstva pôdohospodárstva a rozvoja vidieka (MPRV) SR možnosť dodatočnej informačnej povinnosti od subjektov, ktoré chcú vyviezť kľúčové potravinárske komodity za hranice SR, je dobrý. Nezasahujeme do trhu, ani do cenotvorby,"" dodal Vlčan. Spresnil, že ide o skvalitnenie informačného toku, ktorý MPRV potrebuje, aby kvalitne vykonávalo pozíciu regulátora na trhu. Vlčan: Štát má záujem byť vopred informovaný o exporte agrokomodít",1
Pandémia sa ešte neskončila. Štáty EÚ by sa mali pripravovať na ďalšiu vlnu covidu,"V pondelok to uviedla eurokomisárka pre zdravie a bezpečnosť potravín Stella Kyriakidisová. „Posledné dva mesiace sme sa pripravovali na jeseň a zimu, plne si uvedomujúc, že ďalšia vlna pandémie nesmie a nemala by ďalej zaťažovať naše ekonomiky ani naše spoločnosti, najmä v čase, keď je zasiahnutá vojnou a inváziou na Ukrajinu, ako aj infláciou,"" povedala v rozhovore pre cyperskú štátnu rozhlasovú stanicu.",0
"Ak sa chystáte cestovať, pozor: Na tomto úseku diaľnice D1 budú vymieňať zvodidlá",Práce budú prebiehať v ľavom jazdnom páse na vonkajšej rímse.,0
Hlina chce referendum. Kvôli vývozu vody zo Slovenska,"""Cena za odobratú vodu musí byť generovaná aukciou,"" žiada Hlina v ďalšej podmienke, ktoré chce presadiť. ""Štát prostredníctvom pána Žigu už vygeneroval, neviem akým záhadným spôsobom, cenu za kubík odobratej vody na úrovni 0,40 a naše domácnosti platia za vodné cca 1,3 eura. Aj keď táto cena bude generovaná aukciou, nesmie byť nižšia, ako tá, ktorú budú v aktuálnom čase platiť za vodu domácnosti. Kvôli vývozu vody zo Slovenska To znamená, že cena, za ktorú chce náš štát predávať vodu, je približne tretinová oproti tomu, čo platia za vodu naše domácnosti,"" zdôraznil na dnešnom brífingu v parlamente. V súčasnosti podľa neho neexistuje legislatívny rámec, ktorý by umožnil zakázať vývoz vody do zahraničia, a to chce vláda zmeniť.",1
"Pri kompenzáciách za plyn by sme mali byť prví na rade, hovorí minister","Podľa ministrových slov stále platí informácia, že za zníženými dodávkami plynu sú technické problémy na ruskej strane. ""Máme v zásobníkoch výše dve miliardy kubíkov plynu, SPP zakontrahoval alternatívne dodávky plynu zo západnej Európy. Minister zároveň avizoval, že sa pripravujú opatrenia, ktoré budú riešiť zvýšené poplatky za elektrinu v priemysle. Na druhej strane Miškovovi chýba stratégia diverzfikácie dovozu plynu, ropy a jadrového paliva. Pavlis informoval, že dnes k nám prúdilo 43,1 percenta plynu, v sobotu (4. Pavlis zdôraznil, že plyn sa už zabezpečením reverzného toku riešil, ropa sa rieši a jadrové palivo komentovať nechcel. Pri kompenzáciách za plyn by sme mali byť prví na rade, hovorí minister Slovenský plynárenský priemysel (SPP) je nadštandardne pripravený na zimnú sezónu. Transpetrol už pracuje na tom, že vieme doviezť ropu cez Maďarsko Adriou, o jadrovom palive by som nerád rozprával,"" poznamenal. Za prijaté opatrenia pochválil vládu aj exminister hospodárstva a súčasný poslanec NR SR Juraj Miškov (nezaradený).",1
Jednotný trh: pravidlá jeho fungovania,"Dosiahnutie jednotného trhu sa uskutočňuje pomocou tzv. Jednotný trh teda stiera hranice medzi členskými krajinami a umožňuje slobodný pohyb tovarov, osôb, služieb a kapitálu (tzv. Jednotný trh: pravidlá jeho fungovania Nad trhom dozerá Európska komisia a v prípade porušenia pravidiel môže zažalovať členskú krajinu. To, čo sa začalo ako spoločný trh s uhlím a oceľou medzi šiestimi štátmi, sa vyvinulo až do dnešnej podoby jednotného trhu. Vnútorný trh vychádza z predpokladu, že ak sa s určitým tovarom legálne obchoduje na území jedného členského štátu, môže sa s ním obchodovať v celej Európskej únii.",0
Obaly cigariet s nechutnými obrázkami. Už ich máme aj my,"""Skúsenosti z Austrálie, kde bolo unifikované balenie cigariet zavedené, ukazujú, že hlavným komunikačným a konkurenčným nástrojom na trhu sa stáva cena,"" dodáva Petr Šebek. Akýkoľvek krok smerom k unifikácii obalov zjednodušuje falšovateľom nelegálne podnikanie a zvyšuje ich zisky."" Ide o zmenu, ktorú po dlhoročných diskusiách zavádza aj slovenský trh. Jedným z nich je čierny trh a zvýšenie pašovania cigariet najmä z východných krajín. Na Slovensku je dnes objem nelegálneho trhu jeden z najmenších v  EU. Petr Šebek, manažér oddelenia vonkajších vzťahov v spoločnosti Philips Morris, pre Stratégie upozorňuje:  Z marketingového hľadiska môžu nové pravidlá obalov spôsobiť tlak na cenu. Petr Šebek, manažér oddelenia vonkajších vzťahov v spoločnosti Philips Morris, pre Stratégie upozorňuje: ""Je veľmi predčasné predpovedať, čo nové pravidlá urobia s trhom.",1
V obci Hejce si uctili pamiatku obetí leteckého nešťastia,O život vtedy prišlo 41 slovenských vojakov a jeden civilný zamestnanec rezortu obrany.,0
"Euro silnie, Draghi sa dostáva medzi dva mlynské kamene","""Európska centrálna banka môže oznámiť, že trh práce a investičná nálada sa zlepšili natoľko, že zrýchlenie hospodárskeho rastu nezabráni ani silnejšia mena,"" povedal Ducrozet. ""Či na to trh zareaguje, sa uvidí,"" dodal. Draghi už musel v minulosti vysvetľovať, prečo ECB pristúpila k zníženiu intervenčných nákupov aktív na 60 miliárd eur mesačne, hoci sa inflácia stále nachádza pod jej dvojpercentným cieľom. Istým znamením môže byť posledný vývoj v Nemecku, ktorého vývoz sa v júni neočakávane prepadol, medzimesačne o necelé tri percentá. Najviac boli posilňujúcim eurom postihnutí exportéri, a to predovšetkým tí s významným vývozom do USA. Podiel ich predajov v eurozóne nepresahoval štvrtinu celkových tržieb a vývoz do USA presahoval 50 %. Podľa neho je súčasná menová politika ECB, ktorá zahŕňa aj záporné úrokové sadzby, uvoľnená ako nikdy v histórii. Septembrová predpoveď ECB zrejme ukáže, že inflácia v roku 2018 oproti pôvodným predpovediam klesne. Silnejúce euro robí vrásky Európskej centrálnej banke, Spotrebiteľ zaplatí za tovar a služby menej, dovozné ceny budú v eurozóne klesať.",1
Euro by malo hrať v medzinárodnom finančnom systéme väčšiu úlohu,"""Nedáva to vôbec zmysel, ak sa 80 % energetického importu (ide ročne o 300 miliárd eur ) platí v dolároch. Ceny dôležitých druhov ropy, severomorskej Brent a ľahkej americkej ropy WTI, sa stále uvádzajú len v dolároch. Chcel by dosiahnuť, aby členovia EÚ v budúcnosti platili eurom aj svojim dodávateľom ropy a plynu. Európsky finančný trh sa musí stať predovšetkým členitejším, hlbším, pevnejším, celkom voľným a prístupnejším. Ešte stále sa 60 % svetového obchodu uskutočňuje v dolároch. Kórejská republika, Kanada, Japonsko a Austrália napríklad platia svoje importy z vyše 80 % USD. Napriek menším i väčším krízam sa táto európska mena stala významným faktorom globálneho finančného sektora. Už dávno pred príchodom Trumpa do Bieleho domu si druhá najsilnejšia svetová ekonomika vytýčila cieľ zvýšiť význam národnej meny, jüanu, v medzinárodnom obchode. Účty za dôležité suroviny, akou je ropa, sa vyrovnávajú v dolároch cez americké banky.",1
Pasívne fajčenie výrazne ohrozuje zdravie tehotných žien i plodu,"Nikotín sa ukladá najmä vo vlasoch, kde sa dá preukázať ešte po dlhom čase.",0
"Objavte zázračnú silu čaju: Zázračný nápoj vás zahreje, ale aj pomôže","Na trhu je veľa možností, ako si však vybrať správny? Na výrobu sa používajú prvé, ešte nerozvinuté lístky čajovníka, ktoré sa zbierajú len veľmi krátko. Vďaka unikátnemu spôsobu výroby obsahuje málo teínu, ale veľa antioxidantov a iných zdraviu prospešných látok.",0
Spoločnosť Nafta uskutočnila akvizíciu podzemných zásobníkov plynu,"Akvizíciu podzemných zásobníkov v Bavorsku vnímame ako významnú strategickú investíciu a úspešný krok k rozšíreniu našich aktivít v oblasti podzemného skladovania zemného plynu na nemecký trh,"" povedal Martin Bartošovič, generálny riaditeľ spoločnosti Nafta. Bratislava 2. januára (TASR) – Akciová spoločnosť Nafta prostredníctvom svojej dcérskej spoločnosti Nafta Bavaria GmbH skompletizovala akvizíciu podzemných zásobníkov zemného plynu Inzenham - West, Wolfersberg a Breitbrunn/Eggstätt v nemeckom Bavorsku od spoločností DEA Deutsche Erdoel AG a Storengy Deutschland GmbH. Nafta, a. s., má rozsiahle skúsenosti v oblasti skladovania a budovania podzemných zásobníkov zemného plynu na Slovensku a zároveň je slovenským lídrom v prieskume a ťažbe uhľovodíkov. Nafta, a. s., má rozsiahle skúsenosti v oblasti skladovania a budovania podzemných zásobníkov zemného plynu na Slovensku a zároveň je slovenským lídrom v prieskume a ťažbe uhľovodíkov. Podčiarkla, že Nafta, a. s., kontinuálne vyhľadáva projekty medzinárodnej spolupráce v oblasti podzemného uskladnenia plynu a prieskumu a ťažby uhľovodíkov. Skladovacia kapacita systému podzemných zásobníkov zemného plynu prevádzkovaného spoločnosťou Nafta predstavuje približne 30 TWh. Skladovanie zemného plynu v podzemných zásobníkoch je kľúčovou činnosťou spoločnosti a tvorí približne 70 % všetkých jej aktivít. Spoločnosť Nafta uskutočnila akvizíciu podzemných zásobníkov plynu Začiatkom marca 2018 podľa jej informácií spoločnosť Nafta podpísala zmluvu o predaji podielov so spoločnosťou DEA Deutsche Erdoel AG o akvizícii podzemných zásobníkov zemného plynu Inzenham - West, Wolfersberg a Breitbrunn/Eggstätt v nemeckom Bavorsku.",1
Ranný požiar bytu v bratislavskom Ružinove: Hasiči našli mŕtvu osobu,„Momentálne hasiči vykonávajú likvidačné hasiace práce.,0
Výsledky meraní ovzdušia v Bratislave sú alarmujúce: Aké svinstvo musíme dýchať!,"Sú v ovzduší dôsledkom ľudskej činnosti - doprava, kúrenie, priemysel. Tvoria ju zamestnanci magistrátu a externí spolupracovníci z inštitúcií, ktorí sa problematike ochrany ovzdušia venujú.",0
Poľské protimonopolné úrady udelili pokutu najväčšiemu maloobchodníkovi,"Dodávatelia sa podvolili jej tlaku vzhľadom na silné postavenie spoločnosti Biedronka na trhu a pre obavy zo straty zmlúv. Vďaka tejto praxi dodávatelia nevedeli, do akej miery sa podieľali na zisku Biedronky, ktorá mohla v rámci realizácie zmluvy požadovať od nich zľavu ľubovoľnej hodnoty.",0
Spory o progresívne zdaňovanie: Maďarsko a Poľsko vyhrali súd proti Európskej komisii,"Eurokomisia v júni 2017 dospela k záveru, že táto progresívna daň predstavuje štátnu pomoc nezlučiteľnú s vnútorným trhom EÚ, a prikázala Poľsku pozastaviť všetky platby vyplývajúce z tejto dane. Komisia v novembri 2016 dospela k záveru, že daňové opatrenie prijaté Maďarskom predstavuje z dôvodu svojej progresívnej štruktúry, ako aj možnosti odpočítania prenesených strát štátnu pomoc, ktorá je nezlučiteľná s vnútorným trhom EÚ, a nariadila okamžité a účinné vymáhanie poskytnutej pomoci od jej príjemcov. Maďarsko zákonom z augusta 2014 zaviedlo progresívnu daň z príjmov súvisiacich so šírením reklamy. Súd odmietol výhrady eurokomisie a v oblasti štátnej pomoci potvrdil zásadu stanovenú v základných slobodách vnútorného trhu, podľa ktorej členské štáty môžu za súčasného stavu harmonizácie daňového práva Únie zaviesť daňový systém, ktorý považujú za najvhodnejší. To bolo neskôr upravené iba na dve sadzby. Táto daň obsahuje dve pásma: sadzba vo výške 0,8 % sa uplatňuje na obrat od 17 do 170 miliónov PLN a sadzbou vo výške 1,4 % je zaťažená časť obratu presahujúca poslednú uvedenú sumu. Základom dane je čistý obrat šíriteľov reklamy (tlač, audiovizuálne médiá či prevádzkovatelia reklamných plôch) pôsobiacich v Maďarsku, pričom táto daň pôvodne obsahovala pásmo šiestich progresívnych sadzieb podľa obratu.",0
Britská centrálna banka chce znížiť emisie CO2 na nulu,"Britský minister financií Rishi Sunak zmenil v marci mandát Bank of England (BoE), aby banka mohla podporovať vládne ciele v oblasti znižovania emisií skleníkových plynov.",0
Zemný plyn v zásobníkoch nepatrí iba domácim distribútorom,"20:45 Riaditeľ úseku obchodu a marketingu spoločnosti Nafta Ladislav Barkoci hovorí o stave a využívaní zásob zemného plynu v Európe Akú má rolu v procese zásobovania plynom? Aký je súčasný stav zásob plynu u vás, na Slovensku a v Európe? Nafta iba skladuje plyn pre svojich klientov. Nafta nie je dodávateľom ani spotrebiteľom plynu. Najväčší slovenský podnik zaoberajúci sa skladovaním plynu Nafta má však apetít ďalej rásť. Neprehliadnite Ruský plyn zachraňuje Európu pred energetickou kalamitou V čom spočíva tá flexibilita? Posledných päť rokov trh so skladovacími kapacitami zemného plynu v Európe stagnuje. Predplaťte si TREND za najvýhodnejšiu cenu už od 1 € / týždeň Plný prístup k prémiovým článkom a archívu Prémiový prístup na weby Mediálne, TRENDreality a ENJOY Menej reklamy na TREND.sk Máte už predplatné? Sú nimi najmä dodávatelia zemného plynu pre koncových zákazníkov, ale aj obchodníci s plynom. Treba však rozlišovať, či sa na to pozeráme z pohľadu celkového objemu uskladneného plynu alebo percentuálneho natlačenia zásobníkov. Zemný plyn v zásobníkoch nepatrí iba domácim distribútorom Získavajú tým aj niečo iné ako spôsob uskladnenia zemného plynu?",0
"WHO varuje: Alkohol výrazne zvyšuje riziko rakoviny prsníka! Prekvapí vás, aké na to stačí množstvo piva alebo vína","Nezáleží na tom, o aký druh alkoholu ide, ani akej je kvality alebo ceny,"" povedala odborníčka z WHO pre Európu Marilys Corbexová.",0
"Slovensko predbehlo v spotrebe cukru aj USA: A nielen to, katastrofálne výsledky","Hovoria napríklad o zákaze trans-tukov, povinnej regulácii soli v potravinách, dani zo sladených nápojov a dotácii na ovocie a zeleninu.",1
"Ukrajina má dosť základných potravín aj plynu, uviedol premiér","18:31 Kyjev oznámil, že si zabezpečí dvojtýždňovú rezervu potravín pre prípad, že sa mesto ocitne pod ruskou blokádou Podľa Šmyhala bude Ukrajina naďalej dovážať plyn zo susedných únijných krajín, napríklad z Maďarska, Poľska či Slovenska. Pred ruskou inváziou pri tom ročná spotreba plynu v krajine predstavovala zhruba 30 miliárd metrov kubických a Ukrajina dve tretiny svojej spotreby pokrývala zo svojich vlastných zdrojov. Premiér Denys Šmyhal už predtým povedal, že Ukrajina má v súčasnej dobe dostatok základných potravín na niekoľko nasledujúcich mesiacov a že zásoby plynu predstavujú zhruba tretinu jej ročnej spotreby. Ukrajina bude ďalej dovážať plyn z únijných krajín. Ukrajina má dosť základných potravín aj plynu, uviedol premiér Ukrajina má v súčasnej dobe 9,5 miliardy metrov kubických zásob plynu. Ukrajinská vláda ale obmedzí alebo zakáže vývoz niektorých poľnohospodárskych komodít, uviedla agentúra Bloomberg. Zákaz alebo obmedzenie vývozu by sa mali týkať pšenice, pohánky, mäsa, oleja či cukru. Šmyhal povedal, že doterajšie zásoby potravín sú dostatočné na najbližších niekoľko mesiacov, ale treba myslieť na budúcnosť.",0
Karlubík: Odstrihnutie od ruského plynu a ropy by znamenalo kolaps,"""Podniky sú významnými platcami daní, ktoré idú do sociálneho systému, pri odstavení prevádzok a výroby hrozia riziká aj štátu a z toho vyplývajúci nedostatok financií v štátnom rozpočte. Bratislava 28. marca (TASR) - Úplné a okamžité odstrihnutie slovenského priemyslu od ruského plynu a ropy by znamenalo ekonomický kolaps. Dodal, že EK prijala 23. marca dočasný krízový rámec, aby umožnila členským štátom využiť flexibilitu predpokladanú v pravidlách štátnej pomoci na podporu hospodárstva v kontexte ruskej invázie na Ukrajinu. Hlavné úsilie je potrebné zamerať na energie a pomoc štátu priemyslu, čo odporúča aj Európska komisia (EK) vo svojom vyhlásení ""Dočasný krízový rámec štátnej pomoci na podporu hospodárstva v kontexte ruskej invázie"". K tomu je potrebné prirátať ďalšie náklady na dopravu (ceny pohonných hmôt). Karlubík upozornil, že v prípade zemného plynu žiadna rýchla alternatíva nie je, pri rope je to čiastočne možné, ak sa nájdu dodávatelia a prepravné kapacity. Karlubík: Odstrihnutie od ruského plynu a ropy by znamenalo kolaps Musí však zvoliť iný prístup pre prímorské krajiny, ktoré si vedia lacnejšie priviesť plyn a iné komodity z okolitých kontinentov, a pre vnútrozemské štáty. Podľa neho by sa zatvorili fabriky, skončili by tisíce ich subdodávateľov a z trhu by vypadli dôležité komodity. Postupné znižovanie závislosti od Ruska pri zemnom plyne je reálne tak, ako to naznačil minister hospodárstva Richard Sulík (SaS) v horizonte asi piatich rokov. Poukázal na to, že súčasné zvyšovanie cien energií zásadne ovplyvňuje konkurencieschopnosť slovenského priemyslu, ďaleko viacej ako u niektorých krajín, napríklad tých s priaznivejšou geografickou polohou či prístupom k moru. Premietnutie rastu cien do niekoľkonásobného zvyšovania cien zákazníkom už niekde nie je ani možné. Priame vstupy do výroby v niektorých prípadoch prevyšujú aj zdražené ceny výrobkov a zákazníci to už nie sú schopní akceptovať. Slovensko je pri zemnom plyne závislé na Rusku na 85 až 87 % a u ropy na 100 %. Upozornil, že v prípade zemného plynu žiadna rýchla alternatíva nie je, pri rope je to čiastočne možné, ak sa nájdu dodávatelia a prepravné kapacity. Uviedol to prezident Zväzu chemického a farmaceutického priemyslu (ZCHFP) SR Roman Karlubík.",1
"Ako vlády tlmia zdražovanie: Orbán zmrazil ceny na pumpách, Scholz rozdáva jednorazové príspevky","Ako vlády tlmia zdražovanie: Orbán zmrazil ceny na pumpách, Scholz rozdáva jednorazové príspevky Okolité krajiny už mesiace prispievajú ľuďom na drahšie energie a potraviny, slovenská koalícia zatiaľ len diskutuje. Poľsko: nižšia DPH a spotrebná daň Vláda Mateusza Morawieckeho prijíma opatrenia proti zdražovaniu už od minulého roka, medzitým sa inflácia vyšplhala podľa odhadu centrálnej banky na 10,8 %. Rozpočty firiem a domácností zatiaľ drvia predovšetkým vysoké ceny energií, na ktoré už obyvateľstvu nejakým spôsobom prispievajú všetky susedné štáty. Takmer všetky krajiny vo svete zažívajú infláciu, akú desaťročia nevideli, a stretávajú sa s podobnými problémami ako Slovensko. To sú niektoré z opatrení, ktorými sa vlády v Európe snažia tlmiť dosah rastúcej inflácie na obyvateľov. V poslednom čase ho ďalej poháňa ruská agresia na Ukrajine, ktorá prudko zvýšila ceny komodít. Zmrazené ceny benzínu, znížená daň z pridanej hodnoty na potraviny alebo špeciálny hotovostný príspevok od štátu. Zrýchlený rast cien sa naštartoval ešte v minulom roku po náhlom oživení svetovej ekonomiky po pandémii.",1
Začal platiť piaty balík protiruských sankcií EÚ. Brusel okrem uhlia zakázal aj dovoz ďalšieho tovaru,"Borrell predtým avizoval, že témou týchto rokovaní bude aj možný zákaz dovozu ruskej ropy. Brusel okrem uhlia zakázal aj dovoz dreva, chemikálií a ďalšieho tovaru, čo podľa odhadov zníži celkový dovoz z Ruska o desať percent, komentuje Reuters. Brusel okrem uhlia zakázal aj dovoz ďalšieho tovaru Dodávky ropy a plynu do EÚ, ktoré Rusku vynesú každý rok zhruba 100 miliárd eur, sú stále neobmedzené, všíma si Reuters. Nemenovaný diplomat však pre Reuters uviedol, že o zákaze ropy nakoniec reč nebude. Obmedzil sa tiež dovoz počítačových technológií do Ruska. Zákaz dovozu uhlia však vstúpi do platnosti až v druhom augustovom týždni, od piatka platí len zákaz uzatváranie nových zmlúv o dovoze. Zákaz dovozu zemného plynu, od ktorého sú závislé viaceré krajiny eurobloku, medzi navrhovanými sankčnými položkami zatiaľ tiež nie je.",1
Zástupca plynárov prehovoril: Ako je na tom Slovensko s plynom a máme mať obavy?!,"""Práve na biometánové projekty sa mali v tomto roku začať čerpať financie z plánu obnovy, čo jednoznačne vítame,"" dodal Kvasňovský. ""Z pohľadu infraštruktúry bude dôležité, že sa dokončí slovensko-poľský plynovodný prepoj, ktorý pre Slovensko otvorí možnosť dodávok zo severu Európy z LNG terminálu Swinoujscie a pre nórsky plyn,"" pripomenul Kvasňovský. Dodávky ruského zemného plynu na Slovensko zatiaľ pokračujú bez prerušenia, no ruský plynárenský podnik Gazprom už zastavil dodávky do Poľska a Bulharska, ktoré odmietli zaplatiť za plyn v rubľoch. K diverzifikácii zdrojov zemného plynu môžu prispieť aj možné priame dodávky z oblasti Severného mora, ale aj rozvoj vlastnej ťažby plynu, ktorá by mohla pri využití dostupných ložísk v časovom horizonte troch až štyroch rokov dosiahnuť tiež okolo 500 miliónov m3 ročne. Slovensko má okrem iného aj rezervu v objeme asi 500 miliónov kubických metrov (m3), ktorá je určená len pre domácnosti a kritickú infraštruktúru, takže domácnosti nemusia mať obavy o dodávky plynu, uviedol pre TASR výkonný riaditeľ Slovenského plynárenského a naftového zväzu (SPNZ) Richard Kvasňovský. Takisto je dôležité rozvíjať výrobu biometánu a vodíka, ktoré majú potenciál ozeleniť plynárenstvo. Zástupca plynárov prehovoril: Ako je na tom Slovensko s plynom a máme mať obavy? Ďalších 500 miliónov m3 zemného plynu, čo je približne desatina celkovej spotreby Slovenska, by podľa šéfa SPNZ mohla v nasledujúcich mesiacoch prísť na Slovensko z oblasti Stredomoria, kde by mali zakotviť tankery so skvapalneným plynom pre Slovenský plynárenský priemysel (SPP). Štát i všetky spoločnosti pôsobiace v plynárenstve robia maximum, aby slovenskí občania nepocítili počas ďalšej zimy nedostatok zemného plynu.",1
